,entry_id,tester_id,created_at,keystroke_sequence
229,4bc3da80-7973-11ed-abfe-53a0662f3357,1ed4f960-7972-11ed-abfe-53a0662f3357,1670777161768,"{""27"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""right"",""right"",""down"",""down"",""down"",""down"",""right"",""up"",""left"",""up"",""up"",""up"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""down"",""down"",""left"",""left"",""won""]}"
230,5949c480-7973-11ed-abfe-53a0662f3357,1ed4f960-7972-11ed-abfe-53a0662f3357,1670777184456,"{""28"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""right"",""down"",""down"",""left"",""left"",""down"",""down"",""down"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""down"",""down"",""left"",""left"",""right"",""right"",""up"",""up"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""won""]}"
231,5c522280-7973-11ed-abfe-53a0662f3357,1ed4f960-7972-11ed-abfe-53a0662f3357,1670777189544,"{""29"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""won""]}"
232,67d9cb80-7973-11ed-abfe-53a0662f3357,1ed4f960-7972-11ed-abfe-53a0662f3357,1670777208888,"{""30"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""right"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""left"",""left"",""up"",""up"",""right"",""won""]}"
233,4d4789c0-7972-11ed-89ce-d32c56bd82a2,1fcc78c0-7972-11ed-89ce-d32c56bd82a2,1670776734812,"{""1"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""left"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""won""]}"
234,5f2dc0a0-7972-11ed-89ce-d32c56bd82a2,1fcc78c0-7972-11ed-89ce-d32c56bd82a2,1670776764842,"{""2"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""right"",""right"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""down"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""right"",""down"",""won""]}"
235,70ea0150-7972-11ed-89ce-d32c56bd82a2,1fcc78c0-7972-11ed-89ce-d32c56bd82a2,1670776794598,"{""3"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""left"",""right"",""left"",""left"",""right"",""right"",""down"",""down"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""left"",""left"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""down"",""down"",""left"",""left"",""right"",""right"",""up"",""up"",""down"",""up"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""down"",""won""]}"
236,7f6aed20-7972-11ed-89ce-d32c56bd82a2,1fcc78c0-7972-11ed-89ce-d32c56bd82a2,1670776818930,"{""4"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""up"",""up"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""up"",""won""]}"
237,8778b1a0-7972-11ed-89ce-d32c56bd82a2,1fcc78c0-7972-11ed-89ce-d32c56bd82a2,1670776832442,"{""5"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""right"",""left"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""up"",""up"",""left"",""left"",""won""]}"
238,8ed26860-7972-11ed-89ce-d32c56bd82a2,1fcc78c0-7972-11ed-89ce-d32c56bd82a2,1670776844774,"{""6"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""up"",""left"",""left"",""won""]}"
239,98682c70-7972-11ed-89ce-d32c56bd82a2,1fcc78c0-7972-11ed-89ce-d32c56bd82a2,1670776860855,"{""7"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""down"",""won""]}"
240,9e6a9090-7972-11ed-89ce-d32c56bd82a2,1fcc78c0-7972-11ed-89ce-d32c56bd82a2,1670776870938,"{""8"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""won""]}"
241,a471fdc0-7972-11ed-89ce-d32c56bd82a2,1fcc78c0-7972-11ed-89ce-d32c56bd82a2,1670776881052,"{""9"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""won""]}"
247,ac78e470-7972-11ed-89ce-d32c56bd82a2,1fcc78c0-7972-11ed-89ce-d32c56bd82a2,1670776894519,"{""10"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""down"",""left"",""won""]}"
248,b2cd6030-7972-11ed-89ce-d32c56bd82a2,1fcc78c0-7972-11ed-89ce-d32c56bd82a2,1670776905139,"{""11"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""won""]}"
249,bb4a6140-7972-11ed-89ce-d32c56bd82a2,1fcc78c0-7972-11ed-89ce-d32c56bd82a2,1670776919380,"{""12"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""left"",""right"",""left"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""won""]}"
250,c253d520-7972-11ed-89ce-d32c56bd82a2,1fcc78c0-7972-11ed-89ce-d32c56bd82a2,1670776931186,"{""13"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""down"",""won""]}"
251,c9919f70-7972-11ed-89ce-d32c56bd82a2,1fcc78c0-7972-11ed-89ce-d32c56bd82a2,1670776943335,"{""14"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""won""]}"
252,d2543500-7972-11ed-89ce-d32c56bd82a2,1fcc78c0-7972-11ed-89ce-d32c56bd82a2,1670776958032,"{""15"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""won""]}"
253,db7b7fd0-7972-11ed-89ce-d32c56bd82a2,1fcc78c0-7972-11ed-89ce-d32c56bd82a2,1670776973389,"{""16"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""down"",""down"",""down"",""down"",""left"",""left"",""won""]}"
254,dde776c0-7972-11ed-89ce-d32c56bd82a2,1fcc78c0-7972-11ed-89ce-d32c56bd82a2,1670776977452,"{""17"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""won""]}"
266,e63f1580-7972-11ed-89ce-d32c56bd82a2,1fcc78c0-7972-11ed-89ce-d32c56bd82a2,1670776991448,"{""18"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""left"",""down"",""down"",""down"",""down"",""won""]}"
269,f3bc4cf0-7972-11ed-89ce-d32c56bd82a2,1fcc78c0-7972-11ed-89ce-d32c56bd82a2,1670777014079,"{""19"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""left"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""down"",""left"",""left"",""down"",""down"",""down"",""won""]}"
270,fc5efe70-7972-11ed-89ce-d32c56bd82a2,1fcc78c0-7972-11ed-89ce-d32c56bd82a2,1670777028567,"{""20"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""left"",""down"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""won""]}"
274,0f2bc4c0-7973-11ed-89ce-d32c56bd82a2,1fcc78c0-7972-11ed-89ce-d32c56bd82a2,1670777060108,"{""21"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""right"",""right"",""down"",""down"",""down"",""down"",""right"",""up"",""left"",""up"",""up"",""up"",""left"",""left"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""left"",""up"",""won""]}"
275,1503e490-7973-11ed-89ce-d32c56bd82a2,1fcc78c0-7972-11ed-89ce-d32c56bd82a2,1670777069913,"{""22"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""left"",""down"",""right"",""down"",""down"",""down"",""left"",""won""]}"
276,193cac40-7973-11ed-89ce-d32c56bd82a2,1fcc78c0-7972-11ed-89ce-d32c56bd82a2,1670777076996,"{""23"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""won""]}"
279,24400a10-7973-11ed-89ce-d32c56bd82a2,1fcc78c0-7972-11ed-89ce-d32c56bd82a2,1670777095473,"{""24"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""right"",""right"",""down"",""down"",""down"",""up"",""up"",""up"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""won""]}"
280,315ef4e0-7973-11ed-89ce-d32c56bd82a2,1fcc78c0-7972-11ed-89ce-d32c56bd82a2,1670777117486,"{""25"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""down"",""down"",""left"",""won""]}"
281,450b93e0-7973-11ed-89ce-d32c56bd82a2,1fcc78c0-7972-11ed-89ce-d32c56bd82a2,1670777150494,"{""26"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""left"",""left"",""down"",""up"",""down"",""down"",""up"",""up"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""left"",""left"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""won""]}"
282,4f3cad90-7973-11ed-89ce-d32c56bd82a2,1fcc78c0-7972-11ed-89ce-d32c56bd82a2,1670777167593,"{""27"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""left"",""right"",""down"",""right"",""right"",""down"",""down"",""up"",""up"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""down"",""down"",""left"",""left"",""won""]}"
283,5d7a00b0-7973-11ed-89ce-d32c56bd82a2,1fcc78c0-7972-11ed-89ce-d32c56bd82a2,1670777191483,"{""28"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""left"",""down"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""down"",""down"",""left"",""left"",""left"",""right"",""right"",""right"",""up"",""up"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""right"",""down"",""down"",""left"",""won""]}"
284,60bafae0-7973-11ed-89ce-d32c56bd82a2,1fcc78c0-7972-11ed-89ce-d32c56bd82a2,1670777196942,"{""29"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""left"",""down"",""won""]}"
285,6dfa3ef0-7973-11ed-89ce-d32c56bd82a2,1fcc78c0-7972-11ed-89ce-d32c56bd82a2,1670777219168,"{""30"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""right"",""right"",""down"",""down"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""down"",""up"",""up"",""up"",""up"",""down"",""left"",""won""]}"
286,332356a0-7972-11ed-97e1-396710a0d358,20ae4d40-7972-11ed-97e1-396710a0d358,1670776690954,"{""1"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""down"",""down"",""down"",""right"",""up"",""left"",""up"",""up"",""left"",""left"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""won""]}"
287,3df914c0-7972-11ed-97e1-396710a0d358,20ae4d40-7972-11ed-97e1-396710a0d358,1670776709132,"{""2"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""left"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""right"",""down"",""right"",""right"",""down"",""down"",""down"",""right"",""left"",""up"",""down"",""right"",""down"",""up"",""left"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""left"",""left"",""down"",""left"",""won""]}"
288,427945b0-7972-11ed-97e1-396710a0d358,20ae4d40-7972-11ed-97e1-396710a0d358,1670776716684,"{""3"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""up"",""up"",""up"",""left"",""left"",""down"",""won""]}"
289,4753f2b0-7972-11ed-97e1-396710a0d358,20ae4d40-7972-11ed-97e1-396710a0d358,1670776724827,"{""4"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""won""]}"
290,4b94f7c0-7972-11ed-97e1-396710a0d358,20ae4d40-7972-11ed-97e1-396710a0d358,1670776731964,"{""5"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""up"",""up"",""left"",""left"",""won""]}"
291,4ef67240-7972-11ed-97e1-396710a0d358,20ae4d40-7972-11ed-97e1-396710a0d358,1670776737636,"{""6"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""up"",""left"",""left"",""won""]}"
292,55973940-7972-11ed-97e1-396710a0d358,20ae4d40-7972-11ed-97e1-396710a0d358,1670776748756,"{""7"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""up"",""left"",""up"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""down"",""won""]}"
293,5ba0a240-7972-11ed-97e1-396710a0d358,20ae4d40-7972-11ed-97e1-396710a0d358,1670776758884,"{""8"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""left"",""up"",""won""]}"
294,6000ef20-7972-11ed-97e1-396710a0d358,20ae4d40-7972-11ed-97e1-396710a0d358,1670776766226,"{""9"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""won""]}"
298,63281fc0-7972-11ed-97e1-396710a0d358,20ae4d40-7972-11ed-97e1-396710a0d358,1670776771516,"{""10"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""up"",""up"",""left"",""left"",""left"",""won""]}"
299,67ea89d0-7972-11ed-97e1-396710a0d358,20ae4d40-7972-11ed-97e1-396710a0d358,1670776779501,"{""11"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""right"",""up"",""up"",""left"",""up"",""won""]}"
300,6ba63240-7972-11ed-97e1-396710a0d358,20ae4d40-7972-11ed-97e1-396710a0d358,1670776785764,"{""12"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""up"",""left"",""up"",""left"",""left"",""up"",""left"",""won""]}"
301,700a28a0-7972-11ed-97e1-396710a0d358,20ae4d40-7972-11ed-97e1-396710a0d358,1670776793130,"{""13"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""down"",""won""]}"
302,74601540-7972-11ed-97e1-396710a0d358,20ae4d40-7972-11ed-97e1-396710a0d358,1670776800404,"{""14"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""right"",""up"",""up"",""up"",""up"",""left"",""left"",""up"",""up"",""left"",""left"",""left"",""won""]}"
303,791fe740-7972-11ed-97e1-396710a0d358,20ae4d40-7972-11ed-97e1-396710a0d358,1670776808372,"{""15"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""won""]}"
305,7e265f30-7972-11ed-97e1-396710a0d358,20ae4d40-7972-11ed-97e1-396710a0d358,1670776816803,"{""16"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""left"",""left"",""left"",""down"",""down"",""down"",""left"",""left"",""down"",""won""]}"
306,8027d480-7972-11ed-97e1-396710a0d358,20ae4d40-7972-11ed-97e1-396710a0d358,1670776820168,"{""17"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""won""]}"
311,87286ec0-7972-11ed-97e1-396710a0d358,20ae4d40-7972-11ed-97e1-396710a0d358,1670776831916,"{""18"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""left"",""down"",""left"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""left"",""left"",""up"",""up"",""up"",""right"",""up"",""right"",""up"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""won""]}"
312,8dd89f10-7972-11ed-97e1-396710a0d358,20ae4d40-7972-11ed-97e1-396710a0d358,1670776843137,"{""19"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""right"",""up"",""up"",""up"",""left"",""left"",""left"",""down"",""left"",""left"",""down"",""down"",""down"",""won""]}"
313,96276430-7972-11ed-97e1-396710a0d358,20ae4d40-7972-11ed-97e1-396710a0d358,1670776857075,"{""20"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""down"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""down"",""up"",""left"",""down"",""up"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""won""]}"
319,9e475120-7972-11ed-97e1-396710a0d358,20ae4d40-7972-11ed-97e1-396710a0d358,1670776870706,"{""21"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""left"",""down"",""down"",""left"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""down"",""down"",""down"",""right"",""down"",""up"",""left"",""up"",""up"",""up"",""left"",""left"",""down"",""down"",""left"",""left"",""left"",""up"",""up"",""left"",""left"",""left"",""left"",""down"",""left"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""up"",""won""]}"
320,a15c5950-7972-11ed-97e1-396710a0d358,20ae4d40-7972-11ed-97e1-396710a0d358,1670776875877,"{""22"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""left"",""down"",""right"",""down"",""down"",""left"",""down"",""won""]}"
321,a42d2c90-7972-11ed-97e1-396710a0d358,20ae4d40-7972-11ed-97e1-396710a0d358,1670776880601,"{""23"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""won""]}"
325,aa5ce240-7972-11ed-97e1-396710a0d358,20ae4d40-7972-11ed-97e1-396710a0d358,1670776890980,"{""24"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""right"",""right"",""down"",""down"",""down"",""right"",""down"",""left"",""up"",""up"",""up"",""up"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""up"",""up"",""left"",""left"",""up"",""left"",""won""]}"
326,ac8d2fc0-7972-11ed-97e1-396710a0d358,20ae4d40-7972-11ed-97e1-396710a0d358,1670776894652,"{""25"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""left"",""down"",""down"",""left"",""won""]}"
327,b55bac30-7972-11ed-97e1-396710a0d358,20ae4d40-7972-11ed-97e1-396710a0d358,1670776909427,"{""26"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""left"",""down"",""down"",""left"",""right"",""up"",""up"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""up"",""down"",""down"",""right"",""right"",""down"",""down"",""right"",""up"",""left"",""up"",""left"",""left"",""up"",""up"",""up"",""left"",""left"",""up"",""up"",""up"",""left"",""left"",""down"",""left"",""up"",""left"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""won""]}"
328,babcc740-7972-11ed-97e1-396710a0d358,20ae4d40-7972-11ed-97e1-396710a0d358,1670776918452,"{""27"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""right"",""right"",""down"",""down"",""down"",""right"",""down"",""left"",""up"",""up"",""up"",""up"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""down"",""down"",""left"",""left"",""won""]}"
