entry_id,tester_id,created_at,keystroke_sequence
64c4b8c0-7972-11ed-9421-5535258a0716,0e9aebe0-7972-11ed-9421-5535258a0716,1670776774220,"{""12"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""left"",""left"",""up"",""left"",""left"",""left"",""up"",""won""]}"
6a90a390-7972-11ed-9421-5535258a0716,0e9aebe0-7972-11ed-9421-5535258a0716,1670776783945,"{""13"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""down"",""won""]}"
6e8fe4b0-7972-11ed-9421-5535258a0716,0e9aebe0-7972-11ed-9421-5535258a0716,1670776790651,"{""14"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""up"",""left"",""left"",""left"",""won""]}"
79bee660-7972-11ed-9421-5535258a0716,0e9aebe0-7972-11ed-9421-5535258a0716,1670776809414,"{""15"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""won""]}"
7eea4b70-7972-11ed-9421-5535258a0716,0e9aebe0-7972-11ed-9421-5535258a0716,1670776818087,"{""16"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""down"",""down"",""down"",""down"",""left"",""left"",""won""]}"
80820270-7972-11ed-9421-5535258a0716,0e9aebe0-7972-11ed-9421-5535258a0716,1670776820759,"{""17"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""won""]}"
86e12c90-7972-11ed-9421-5535258a0716,0e9aebe0-7972-11ed-9421-5535258a0716,1670776831450,"{""18"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""won""]}"
8d400890-7972-11ed-9421-5535258a0716,0e9aebe0-7972-11ed-9421-5535258a0716,1670776842137,"{""19"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""down"",""down"",""up"",""up"",""up"",""left"",""left"",""left"",""down"",""down"",""left"",""left"",""down"",""down"",""won""]}"
963b3a50-7972-11ed-9421-5535258a0716,0e9aebe0-7972-11ed-9421-5535258a0716,1670776857205,"{""20"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""won""]}"
9abca3c0-7972-11ed-9421-5535258a0716,0e9aebe0-7972-11ed-9421-5535258a0716,1670776864764,"{""21"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""up"",""won""]}"
9db32770-7972-11ed-9421-5535258a0716,0e9aebe0-7972-11ed-9421-5535258a0716,1670776869735,"{""22"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""up"",""left"",""won""]}"
a1a87d80-7972-11ed-9421-5535258a0716,0e9aebe0-7972-11ed-9421-5535258a0716,1670776876376,"{""23"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""won""]}"
a76a0810-7972-11ed-9421-5535258a0716,0e9aebe0-7972-11ed-9421-5535258a0716,1670776886033,"{""24"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""left"",""left"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""right"",""won""]}"
adedd130-7972-11ed-9421-5535258a0716,0e9aebe0-7972-11ed-9421-5535258a0716,1670776896963,"{""25"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""up"",""up"",""left"",""up"",""up"",""up"",""down"",""down"",""left"",""left"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""down"",""down"",""left"",""won""]}"
b41a0470-7972-11ed-9421-5535258a0716,0e9aebe0-7972-11ed-9421-5535258a0716,1670776907319,"{""26"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""up"",""up"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""left"",""left"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""won""]}"
b88267a0-7972-11ed-9421-5535258a0716,0e9aebe0-7972-11ed-9421-5535258a0716,1670776914714,"{""27"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""right"",""right"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""down"",""down"",""left"",""left"",""won""]}"
be69a2a0-7972-11ed-9421-5535258a0716,0e9aebe0-7972-11ed-9421-5535258a0716,1670776924618,"{""28"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""right"",""down"",""down"",""left"",""won""]}"
c06d3ad0-7972-11ed-9421-5535258a0716,0e9aebe0-7972-11ed-9421-5535258a0716,1670776927997,"{""29"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""left"",""down"",""won""]}"
c473cef0-7972-11ed-9421-5535258a0716,0e9aebe0-7972-11ed-9421-5535258a0716,1670776934751,"{""30"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""down"",""left"",""won""]}"
2bbf3fa0-7972-11ed-a3bb-674c56c9a5f7,14914210-7972-11ed-a3bb-674c56c9a5f7,1670776678554,"{""1"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""down"",""down"",""down"",""right"",""up"",""left"",""up"",""up"",""left"",""left"",""down"",""left"",""left"",""left"",""up"",""left"",""up"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""won""]}"
3c5305e0-7972-11ed-a3bb-674c56c9a5f7,14914210-7972-11ed-a3bb-674c56c9a5f7,1670776706366,"{""2"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""down"",""left"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""right"",""down"",""left"",""won""]}"
42e91e80-7972-11ed-a3bb-674c56c9a5f7,14914210-7972-11ed-a3bb-674c56c9a5f7,1670776717417,"{""3"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""down"",""right"",""won""]}"
48976f30-7972-11ed-a3bb-674c56c9a5f7,14914210-7972-11ed-a3bb-674c56c9a5f7,1670776726947,"{""4"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""up"",""right"",""up"",""up"",""up"",""up"",""won""]}"
4efa69e0-7972-11ed-a3bb-674c56c9a5f7,14914210-7972-11ed-a3bb-674c56c9a5f7,1670776737662,"{""5"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""left"",""down"",""down"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""up"",""up"",""left"",""left"",""won""]}"
5667cfb0-7972-11ed-a3bb-674c56c9a5f7,14914210-7972-11ed-a3bb-674c56c9a5f7,1670776750123,"{""6"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""up"",""up"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""up"",""left"",""left"",""won""]}"
5d8bf780-7972-11ed-a3bb-674c56c9a5f7,14914210-7972-11ed-a3bb-674c56c9a5f7,1670776762104,"{""7"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""up"",""left"",""up"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""down"",""won""]}"
66fad2a0-7972-11ed-a3bb-674c56c9a5f7,14914210-7972-11ed-a3bb-674c56c9a5f7,1670776777930,"{""8"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""left"",""left"",""right"",""down"",""down"",""right"",""down"",""down"",""left"",""left"",""down"",""down"",""down"",""down"",""right"",""right"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""up"",""right"",""up"",""down"",""up"",""up"",""up"",""up"",""left"",""up"",""won""]}"
6ce8c460-7972-11ed-a3bb-674c56c9a5f7,14914210-7972-11ed-a3bb-674c56c9a5f7,1670776787878,"{""9"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""won""]}"
6d892310-7972-11ed-a3bb-674c56c9a5f7,14914210-7972-11ed-a3bb-674c56c9a5f7,1670776788929,"{""9"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""won"",""won""]}"
71f38210-7972-11ed-a3bb-674c56c9a5f7,14914210-7972-11ed-a3bb-674c56c9a5f7,1670776796337,"{""10"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""up"",""up"",""left"",""left"",""left"",""won""]}"
72312750-7972-11ed-a3bb-674c56c9a5f7,14914210-7972-11ed-a3bb-674c56c9a5f7,1670776796741,"{""10"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""up"",""up"",""left"",""left"",""left"",""won"",""won""]}"
77dcb8e0-7972-11ed-a3bb-674c56c9a5f7,14914210-7972-11ed-a3bb-674c56c9a5f7,1670776806254,"{""11"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""up"",""right"",""up"",""up"",""right"",""up"",""up"",""left"",""up"",""won""]}"
78229b80-7972-11ed-a3bb-674c56c9a5f7,14914210-7972-11ed-a3bb-674c56c9a5f7,1670776806712,"{""11"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""up"",""right"",""up"",""up"",""right"",""up"",""up"",""left"",""up"",""won"",""won""]}"
7c9d9c50-7972-11ed-a3bb-674c56c9a5f7,14914210-7972-11ed-a3bb-674c56c9a5f7,1670776814229,"{""12"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""up"",""up"",""left"",""left"",""left"",""up"",""won""]}"
7ce8d620-7972-11ed-a3bb-674c56c9a5f7,14914210-7972-11ed-a3bb-674c56c9a5f7,1670776814722,"{""12"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""up"",""up"",""left"",""left"",""left"",""up"",""won"",""won""]}"
83b62b60-7972-11ed-a3bb-674c56c9a5f7,14914210-7972-11ed-a3bb-674c56c9a5f7,1670776826134,"{""13"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""down"",""left"",""down"",""down"",""left"",""left"",""left"",""down"",""down"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""right"",""won""]}"
83fe7f00-7972-11ed-a3bb-674c56c9a5f7,14914210-7972-11ed-a3bb-674c56c9a5f7,1670776826608,"{""13"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""down"",""left"",""down"",""down"",""left"",""left"",""left"",""down"",""down"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""right"",""won"",""won""]}"
86d23870-7972-11ed-a3bb-674c56c9a5f7,14914210-7972-11ed-a3bb-674c56c9a5f7,1670776831351,"{""14"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""up"",""left"",""left"",""left"",""won""]}"
8761ce40-7972-11ed-a3bb-674c56c9a5f7,14914210-7972-11ed-a3bb-674c56c9a5f7,1670776832292,"{""14"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""up"",""left"",""left"",""left"",""won"",""won""]}"
8c488930-7972-11ed-a3bb-674c56c9a5f7,14914210-7972-11ed-a3bb-674c56c9a5f7,1670776840515,"{""15"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""won""]}"
8ce84ba0-7972-11ed-a3bb-674c56c9a5f7,14914210-7972-11ed-a3bb-674c56c9a5f7,1670776841562,"{""15"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""won"",""won""]}"
a3edb290-7972-11ed-a3bb-674c56c9a5f7,14914210-7972-11ed-a3bb-674c56c9a5f7,1670776880185,"{""16"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""left"",""down"",""down"",""down"",""down"",""left"",""left"",""won""]}"
a494c800-7972-11ed-a3bb-674c56c9a5f7,14914210-7972-11ed-a3bb-674c56c9a5f7,1670776881280,"{""16"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""left"",""down"",""down"",""down"",""down"",""left"",""left"",""won"",""won""]}"
a5e05ad0-7972-11ed-a3bb-674c56c9a5f7,14914210-7972-11ed-a3bb-674c56c9a5f7,1670776883453,"{""17"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""won""]}"
a5e4eeb0-7972-11ed-a3bb-674c56c9a5f7,14914210-7972-11ed-a3bb-674c56c9a5f7,1670776883483,"{""17"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""won"",""won""]}"
a66ae790-7972-11ed-a3bb-674c56c9a5f7,14914210-7972-11ed-a3bb-674c56c9a5f7,1670776884361,"{""17"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""won"",""won"",""won""]}"
ac4d4090-7972-11ed-a3bb-674c56c9a5f7,14914210-7972-11ed-a3bb-674c56c9a5f7,1670776894233,"{""18"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""won""]}"
aca105e0-7972-11ed-a3bb-674c56c9a5f7,14914210-7972-11ed-a3bb-674c56c9a5f7,1670776894782,"{""18"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""won"",""won""]}"
b35099f0-7972-11ed-a3bb-674c56c9a5f7,14914210-7972-11ed-a3bb-674c56c9a5f7,1670776905999,"{""19"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""down"",""down"",""left"",""left"",""down"",""down"",""won""]}"
b39e44c0-7972-11ed-a3bb-674c56c9a5f7,14914210-7972-11ed-a3bb-674c56c9a5f7,1670776906508,"{""19"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""down"",""down"",""left"",""left"",""down"",""down"",""won"",""won""]}"
bb399860-7972-11ed-a3bb-674c56c9a5f7,14914210-7972-11ed-a3bb-674c56c9a5f7,1670776919270,"{""20"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""won""]}"
bb3e2c40-7972-11ed-a3bb-674c56c9a5f7,14914210-7972-11ed-a3bb-674c56c9a5f7,1670776919300,"{""20"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""won"",""won""]}"
bb42c020-7972-11ed-a3bb-674c56c9a5f7,14914210-7972-11ed-a3bb-674c56c9a5f7,1670776919330,"{""20"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""won"",""won"",""won""]}"
